"Date","ConurbanoCases","ConurbanoDeaths","ConurbanoRecoveries","ConurbanoICUActive","ConurbanoICUCases","ConurbanoTotalTests","ConurbanoPositiveTests","AlmiranteBrownCases","AlmiranteBrownDeaths","AlmiranteBrownRecoveries","AlmiranteBrownICUActive","AlmiranteBrownICUCases","AlmiranteBrownTotalTests","AlmiranteBrownPositiveTests","AvellanedaCases","AvellanedaDeaths","AvellanedaRecoveries","AvellanedaICUActive","AvellanedaICUCases","AvellanedaTotalTests","AvellanedaPositiveTests","BerazateguiCases","BerazateguiDeaths","BerazateguiRecoveries","BerazateguiICUActive","BerazateguiICUCases","BerazateguiTotalTests","BerazateguiPositiveTests","BerissoCases","BerissoDeaths","BerissoRecoveries","BerissoICUActive","BerissoICUCases","BerissoTotalTests","BerissoPositiveTests","BrandsenCases","BrandsenDeaths","BrandsenRecoveries","BrandsenICUActive","BrandsenICUCases","BrandsenTotalTests","BrandsenPositiveTests","CampanaCases","CampanaDeaths","CampanaRecoveries","CampanaICUActive","CampanaICUCases","CampanaTotalTests","CampanaPositiveTests","CanuelasCases","CanuelasDeaths","CanuelasRecoveries","CanuelasICUActive","CanuelasICUCases","CanuelasTotalTests","CanuelasPositiveTests","EnsenadaCases","EnsenadaDeaths","EnsenadaRecoveries","EnsenadaICUActive","EnsenadaICUCases","EnsenadaTotalTests","EnsenadaPositiveTests","EscobarCases","EscobarDeaths","EscobarRecoveries","EscobarICUActive","EscobarICUCases","EscobarTotalTests","EscobarPositiveTests","EstebanEcheverriaCases","EstebanEcheverriaDeaths","EstebanEcheverriaRecoveries","EstebanEcheverriaICUActive","EstebanEcheverriaICUCases","EstebanEcheverriaTotalTests","EstebanEcheverriaPositiveTests","ExaltacionDeLaCruzCases","ExaltacionDeLaCruzDeaths","ExaltacionDeLaCruzRecoveries","ExaltacionDeLaCruzICUActive","ExaltacionDeLaCruzICUCases","ExaltacionDeLaCruzTotalTests","ExaltacionDeLaCruzPositiveTests","EzeizaCases","EzeizaDeaths","EzeizaRecoveries","EzeizaICUActive","EzeizaICUCases","EzeizaTotalTests","EzeizaPositiveTests","FlorencioVarelaCases","FlorencioVarelaDeaths","FlorencioVarelaRecoveries","FlorencioVarelaICUActive","FlorencioVarelaICUCases","FlorencioVarelaTotalTests","FlorencioVarelaPositiveTests","GeneralLasHerasCases","GeneralLasHerasDeaths","GeneralLasHerasRecoveries","GeneralLasHerasICUActive","GeneralLasHerasICUCases","GeneralLasHerasTotalTests","GeneralLasHerasPositiveTests","GeneralRodriguezCases","GeneralRodriguezDeaths","GeneralRodriguezRecoveries","GeneralRodriguezICUActive","GeneralRodriguezICUCases","GeneralRodriguezTotalTests","GeneralRodriguezPositiveTests","GeneralSanMartinCases","GeneralSanMartinDeaths","GeneralSanMartinRecoveries","GeneralSanMartinICUActive","GeneralSanMartinICUCases","GeneralSanMartinTotalTests","GeneralSanMartinPositiveTests","HurlinghamCases","HurlinghamDeaths","HurlinghamRecoveries","HurlinghamICUActive","HurlinghamICUCases","HurlinghamTotalTests","HurlinghamPositiveTests","ItuzaingoCases","ItuzaingoDeaths","ItuzaingoRecoveries","ItuzaingoICUActive","ItuzaingoICUCases","ItuzaingoTotalTests","ItuzaingoPositiveTests","JoseCPazCases","JoseCPazDeaths","JoseCPazRecoveries","JoseCPazICUActive","JoseCPazICUCases","JoseCPazTotalTests","JoseCPazPositiveTests","LaMatanzaCases","LaMatanzaDeaths","LaMatanzaRecoveries","LaMatanzaICUActive","LaMatanzaICUCases","LaMatanzaTotalTests","LaMatanzaPositiveTests","LanusCases","LanusDeaths","LanusRecoveries","LanusICUActive","LanusICUCases","LanusTotalTests","LanusPositiveTests","LaPlataCases","LaPlataDeaths","LaPlataRecoveries","LaPlataICUActive","LaPlataICUCases","LaPlataTotalTests","LaPlataPositiveTests","LomasDeZamoraCases","LomasDeZamoraDeaths","LomasDeZamoraRecoveries","LomasDeZamoraICUActive","LomasDeZamoraICUCases","LomasDeZamoraTotalTests","LomasDeZamoraPositiveTests","LujanCases","LujanDeaths","LujanRecoveries","LujanICUActive","LujanICUCases","LujanTotalTests","LujanPositiveTests","MarcosPazCases","MarcosPazDeaths","MarcosPazRecoveries","MarcosPazICUActive","MarcosPazICUCases","MarcosPazTotalTests","MarcosPazPositiveTests","MalvinasArgentinasCases","MalvinasArgentinasDeaths","MalvinasArgentinasRecoveries","MalvinasArgentinasICUActive","MalvinasArgentinasICUCases","MalvinasArgentinasTotalTests","MalvinasArgentinasPositiveTests","MorenoCases","MorenoDeaths","MorenoRecoveries","MorenoICUActive","MorenoICUCases","MorenoTotalTests","MorenoPositiveTests","MerloCases","MerloDeaths","MerloRecoveries","MerloICUActive","MerloICUCases","MerloTotalTests","MerloPositiveTests","MoronCases","MoronDeaths","MoronRecoveries","MoronICUActive","MoronICUCases","MoronTotalTests","MoronPositiveTests","PilarCases","PilarDeaths","PilarRecoveries","PilarICUActive","PilarICUCases","PilarTotalTests","PilarPositiveTests","PresidentePeronCases","PresidentePeronDeaths","PresidentePeronRecoveries","PresidentePeronICUActive","PresidentePeronICUCases","PresidentePeronTotalTests","PresidentePeronPositiveTests","QuilmesCases","QuilmesDeaths","QuilmesRecoveries","QuilmesICUActive","QuilmesICUCases","QuilmesTotalTests","QuilmesPositiveTests","SanFernandoCases","SanFernandoDeaths","SanFernandoRecoveries","SanFernandoICUActive","SanFernandoICUCases","SanFernandoTotalTests","SanFernandoPositiveTests","SanIsidroCases","SanIsidroDeaths","SanIsidroRecoveries","SanIsidroICUActive","SanIsidroICUCases","SanIsidroTotalTests","SanIsidroPositiveTests","SanMiguelCases","SanMiguelDeaths","SanMiguelRecoveries","SanMiguelICUActive","SanMiguelICUCases","SanMiguelTotalTests","SanMiguelPositiveTests","SanVicenteCases","SanVicenteDeaths","SanVicenteRecoveries","SanVicenteICUActive","SanVicenteICUCases","SanVicenteTotalTests","SanVicentePositiveTests","TigreCases","TigreDeaths","TigreRecoveries","TigreICUActive","TigreICUCases","TigreTotalTests","TigrePositiveTests","TresDeFebreroCases","TresDeFebreroDeaths","TresDeFebreroRecoveries","TresDeFebreroICUActive","TresDeFebreroICUCases","TresDeFebreroTotalTests","TresDeFebreroPositiveTests","VicenteLopezCases","VicenteLopezDeaths","VicenteLopezRecoveries","VicenteLopezICUActive","VicenteLopezICUCases","VicenteLopezTotalTests","VicenteLopezPositiveTests","ZarateCases","ZarateDeaths","ZarateRecoveries","ZarateICUActive","ZarateICUCases","ZarateTotalTests","ZaratePositiveTests"
"2020-10-25","429063","13911","18129","4584","429063","436262","191497",20509,798,795,39,192,2724,1631,16678,590,829,32,214,8599,3394,12201,414,499,18,142,1051,342,2638,93,62,2,51,3,1,603,14,28,0,5,9,0,3457,84,144,15,61,73,18,1726,42,67,0,9,5979,2848,1843,36,43,2,14,567,151,8005,266,384,11,72,11158,5390,13673,393,442,12,97,11653,5699,839,18,40,2,9,28,5,6176,154,357,8,50,4364,2533,14036,441,509,28,197,39037,16087,526,12,12,0,2,0,0,4068,60,128,0,18,6858,3416,18724,702,854,53,244,16080,8327,5844,213,233,13,52,26014,11845,5712,262,205,13,79,1062,512,10036,294,377,19,80,1275,581,59459,1937,2417,93,555,19729,9534,18891,635,670,75,321,93684,37454,20799,511,943,61,200,17794,6842,3944,120,143,15,51,10,4,2051,55,93,4,17,8,4,12379,418,633,14,148,46918,19078,17630,462,563,23,105,3026,1419,17389,576,777,38,153,8091,3094,11388,485,469,17,122,44304,18668,11398,227,397,35,108,15880,4880,2747,52,91,13,37,583,372,30042,979,1321,59,288,22074,14449,6888,288,293,24,100,3555,2006,11691,410,618,13,149,7515,3368,11732,355,487,30,130,12442,6136,2189,68,87,2,29,10,4,13664,388,623,27,123,2468,960,14512,545,642,32,186,95,50,7723,367,445,17,117,1542,395,2823,80,270,10,28,0,0,2430,67,139,2,29,0,0
"2020-10-26","431275","14005","18191","4612","431275","438841","192275",20644,801,797,40,193,2742,1635,16754,591,832,30,214,8647,3405,12269,417,501,18,144,1061,343,2643,94,61,2,51,3,1,609,14,28,0,5,9,0,3509,84,144,15,61,73,18,1735,43,68,0,9,6011,2859,1851,36,43,2,14,582,151,8042,271,384,10,72,11221,5403,13742,396,441,12,97,11835,5748,847,18,42,2,9,28,5,6231,158,359,8,50,4453,2581,14097,443,511,29,199,39271,16125,527,12,12,0,2,0,0,4092,60,128,0,18,6939,3456,18804,710,857,53,245,16194,8352,5868,215,233,13,52,26271,11909,5741,262,206,14,80,1068,514,10099,299,379,19,81,1288,588,59762,1953,2421,93,561,19793,9552,18931,641,675,76,323,93884,37508,20918,512,948,61,203,17942,6883,3984,120,144,16,52,13,4,2057,55,93,4,17,8,4,12454,420,637,14,148,47193,19159,17751,467,569,23,105,3027,1419,17523,579,779,38,153,8168,3130,11441,491,471,17,122,44413,18693,11447,229,397,35,110,15929,4886,2763,53,91,13,37,619,407,30132,983,1323,59,289,22162,14502,6910,288,294,25,102,3603,2027,11722,410,618,13,149,7522,3370,11839,355,492,29,130,12730,6222,2190,68,87,2,29,10,4,13722,389,626,27,123,2492,967,14580,549,642,31,187,95,50,7756,368,448,17,117,1542,395,2849,83,272,10,30,0,0,2440,68,138,2,29,0,0
"2020-10-27","433836","14123","18278","4645","433836","442425","193503",20799,810,799,39,195,2769,1647,16806,596,835,30,215,8710,3421,12319,420,503,18,146,1061,343,2664,96,61,2,51,3,1,613,14,28,0,5,9,0,3534,84,146,15,61,73,18,1744,43,68,0,9,6048,2871,1869,36,43,2,14,592,153,8108,275,385,10,72,11315,5454,13837,398,444,14,99,12069,5833,855,18,42,2,9,28,5,6272,159,364,8,50,4503,2613,14167,445,515,28,199,39398,16162,528,12,12,0,2,0,0,4131,60,129,0,18,7002,3489,18881,713,859,54,247,16298,8367,5906,220,234,12,52,26575,12034,5771,264,206,15,80,1103,525,10157,303,379,20,82,1331,606,60090,1961,2428,92,564,19940,9581,19054,652,680,75,328,94603,37761,21009,515,950,62,204,18222,6953,4002,120,145,16,52,14,5,2070,55,93,4,17,8,4,12574,424,638,14,148,47589,19297,17870,475,577,23,108,3082,1437,17637,581,790,38,154,8275,3167,11518,499,471,17,123,44594,18734,11506,232,399,35,110,16041,4903,2777,53,91,13,37,625,408,30290,990,1330,59,292,22248,14560,6951,291,294,25,102,3614,2031,11783,411,621,14,150,7602,3400,11933,358,492,30,131,12870,6275,2205,68,87,2,29,11,5,13802,391,632,29,125,2543,991,14670,552,644,31,188,96,50,7790,373,451,17,118,1561,399,2888,86,275,10,30,0,0,2456,70,138,2,29,0,0
"2020-10-28","436497","14208","18375","888","436497","445873","194717","20981","818","802","39","198","2787","1659","16864","601","835","31","216","8805","3435","12395","423","508","18","148","1074","344","2688","96","61","2","51","4","1","619","14","28","0","5","9","0","3562","84","149","15","61","73","18","1752","43","68","0","9","6119","2896","1892","36","43","2","14","616","162","8163","279","386","11","73","11434","5498","13920","400","446","14","100","12249","5907","868","18","42","2","9","29","6","6312","161","364","8","50","4549","2631","14249","446","517","28","199","39644","16219","535","12","12","0","2","0","0","4153","60","129","0","18","7025","3496","18958","717","866","54","247","16423","8400","5949","221","236","13","53","26787","12134","5829","264","210","15","80","1106","527","10221","303","381","20","82","1331","606","60409","1973","2445","93","566","20080","9615","19203","654","681","77","330","95191","37966","21118","515","952","65","207","18481","7032","4036","120","147","16","52","14","5","2080","55","93","4","18","8","4","12705","427","645","14","148","47911","19450","17978","481","580","22","109","3118","1446","17721","588","797","38","154","8359","3191","11580","506","473","17","123","44705","18764","11607","233","399","35","110","16363","5016","2796","53","91","13","37","631","411","30425","998","1336","58","292","22363","14634","6985","291","295","25","102","3663","2041","11855","411","624","14","150","7660","3433","12034","360","494","30","132","13023","6321","2215","68","87","2","29","11","5","13879","390","636","30","127","2555","994","14742","554","648","32","189","97","50","7834","376","454","18","120","1576","400","2917","89","276","11","32","0","0","2468","70","139","2","29","0","0"
"2020-10-29","438689","14307","18489","888","438689","449125","195702","21153","820","808","39","197","2806","1663","16921","608","837","32","218","8887","3443","12460","428","510","17","148","1086","345","2704","97","60","3","52","4","1","621","14","28","0","5","9","0","3586","84","152","15","61","73","18","1754","43","68","0","9","6211","2920","1905","37","43","1","14","633","167","8204","280","387","11","73","11510","5521","13979","405","448","14","100","12361","5951","880","19","42","2","9","29","6","6341","163","366","8","51","4593","2650","14320","447","521","28","200","39835","16251","537","12","12","0","2","0","0","4191","62","129","0","18","7125","3547","19046","722","866","53","247","16520","8422","5974","221","237","13","53","27040","12213","5859","266","212","15","80","1147","546","10283","306","387","20","83","1370","615","60658","1982","2459","94","567","20243","9645","19306","657","687","77","332","95632","38120","21190","522","959","65","208","18710","7096","4063","122","147","16","55","14","5","2088","55","93","4","18","8","4","12832","430","654","14","148","48258","19556","18085","483","584","22","110","3182","1457","17820","597","800","36","154","8413","3208","11616","508","476","19","125","44901","18812","11674","234","401","35","110","16491","5059","2809","53","91","13","37","654","419","30550","1004","1342","57","293","22491","14703","7001","292","297","25","102","3693","2051","11915","413","626","14","150","7713","3445","12114","362","498","30","134","13190","6374","2233","68","89","2","29","11","5","13940","394","642","30","127","2598","1007","14808","559","650","32","189","102","51","7857","378","454","18","120","1582","406","2935","89","288","11","32","0","0","2477","71","139","3","30","0","0"
"2020-10-30","440992","14388","18611","890","440992","452365","196710","21331","821","814","38","197","2831","1677","16980","611","841","31","219","8986","3459","12504","429","516","18","149","1095","347","2727","97","61","3","53","4","1","622","14","28","0","5","9","0","3608","85","152","15","62","73","18","1759","43","69","0","9","6258","2933","1914","37","44","1","14","645","170","8258","281","389","11","73","11574","5554","14034","407","450","14","100","12449","5976","891","19","42","2","9","29","6","6378","165","370","8","51","4628","2659","14388","449","523","28","201","39974","16276","538","12","12","0","2","0","0","4222","63","130","0","18","7191","3562","19128","725","872","53","247","16639","8442","6000","224","237","13","53","27258","12274","5892","268","212","16","81","1193","551","10354","307","391","20","85","1386","621","60879","1993","2474","93","570","20293","9651","19422","659","695","78","334","96256","38336","21306","528","963","65","211","19041","7149","4085","122","147","17","56","14","5","2108","56","93","5","19","10","4","12936","432","660","14","148","48587","19656","18235","491","588","22","111","3239","1473","17943","600","809","36","155","8529","3256","11675","510","479","20","126","45079","18874","11744","241","403","34","111","16607","5102","2818","53","91","13","37","663","420","30669","1012","1349","55","294","22622","14778","7026","292","297","25","102","3733","2066","11958","415","626","14","151","7824","3514","12181","363","503","31","135","13315","6417","2237","69","89","2","30","11","5","14005","395","652","29","127","2630","1016","14865","560","655","32","189","98","50","7908","379","456","18","121","1592","412","2974","90","290","11","32","0","0","2490","71","139","5","32","0","0"
"2020-10-31","442254","14462","18685","890","442254","454398","197275","21401","831","817","39","201","2839","1683","17010","612","842","31","221","9036","3467","12532","431","518","18","149","1095","347","2742","97","62","4","54","4","1","622","14","28","0","5","9","0","3621","85","153","15","62","73","18","1763","43","69","0","9","6305","2942","1937","39","44","1","14","658","172","8283","282","390","11","73","11646","5573","14060","412","453","14","101","12537","5995","901","20","42","2","9","29","6","6387","165","370","8","51","4628","2659","14420","451","523","28","201","40062","16309","538","13","12","0","2","0","0","4236","64","130","0","18","7198","3562","19179","725","875","53","247","16701","8458","6018","224","237","13","53","27510","12358","5920","268","214","16","81","1195","553","10390","309","392","20","85","1390","622","61028","2000","2484","93","570","20395","9671","19506","665","700","78","336","96757","38480","21369","531","969","63","211","19245","7184","4090","122","147","17","56","14","5","2114","57","93","5","19","10","4","12970","439","662","14","149","48732","19696","18302","491","592","22","111","3322","1497","18014","606","812","35","155","8547","3262","11705","510","481","21","127","45272","18935","11797","242","403","34","111","16615","5104","2830","53","91","14","38","667","420","30755","1013","1357","55","294","22678","14807","7030","292","300","25","102","3752","2070","11982","419","628","14","152","7827","3514","12198","364","505","31","135","13319","6418","2247","69","89","2","30","11","5","14040","398","658","29","127","2630","1016","14901","562","655","32","189","98","50","7925","379","459","18","121","1592","412","2991","94","290","10","32","0","0","2500","71","139","5","32","0","0"
"2020-11-01","443043","14499","18733","886","443043","455256","197522","21426","832","818","39","201","2840","1683","17030","613","844","31","222","9057","3469","12553","431","519","18","149","1104","349","2746","97","62","4","54","4","1","623","14","28","0","5","9","0","3631","87","152","15","64","73","18","1770","43","70","0","9","6366","2955","1944","39","44","2","15","658","172","8302","284","391","11","73","11701","5580","14076","414","453","13","101","12538","5995","901","20","42","2","9","29","6","6391","165","371","8","51","4631","2660","14435","451","527","28","201","40097","16320","544","13","12","0","2","0","0","4261","65","130","0","18","7251","3594","19219","726","877","53","247","16735","8462","6035","224","237","13","53","27510","12358","5933","268","215","16","81","1195","553","10424","310","392","20","85","1404","631","61108","2003","2494","93","572","20395","9671","19553","667","702","78","338","96956","38543","21406","531","969","63","211","19311","7195","4103","123","147","17","56","14","5","2119","57","93","5","19","10","4","12983","443","663","14","150","48742","19700","18369","493","596","21","111","3355","1505","18047","609","812","34","155","8579","3268","11738","513","481","21","128","45447","18993","11821","242","403","34","111","16665","5117","2835","54","92","13","38","667","420","30775","1015","1360","55","294","22680","14809","7038","293","300","25","102","3753","2071","11996","421","631","14","152","7827","3514","12219","365","507","31","135","13321","6418","2253","69","90","2","30","11","5","14061","398","660","29","127","2630","1016","14937","563","657","32","189","98","50","7943","379","462","18","121","1593","412","2994","94","290","10","32","0","0","2501","71","140","4","32","0","0"
"2020-11-02","444757","14625","18785","883","444757","457828","198238","21527","845","821","39","202","2868","1690","17075","617","847","31","223","9094","3478","12597","435","520","18","150","1116","353","2750","98","61","4","54","4","1","625","15","28","0","5","9","0","3668","88","157","14","64","73","18","1784","45","69","0","9","6395","2962","1955","39","44","2","15","665","174","8315","284","391","11","73","11737","5595","14122","419","454","13","102","12630","6026","907","20","42","2","9","29","6","6455","167","374","8","51","4713","2709","14487","454","527","27","201","40277","16347","545","13","12","0","2","0","0","4287","68","131","0","18","7288","3611","19264","733","878","53","249","16806","8474","6074","225","240","12","53","27749","12441","5972","270","218","16","81","1227","560","10473","313","392","19","85","1424","643","61329","2028","2497","94","577","20507","9690","19595","672","703","80","340","97224","38600","21456","524","971","63","209","19581","7237","4115","125","148","17","56","14","5","2128","57","93","5","19","10","4","13047","444","667","14","150","49033","19782","18459","496","597","21","112","3361","1507","18136","615","816","33","157","8651","3284","11779","516","483","22","130","45598","19039","11880","246","403","34","111","16782","5155","2848","54","92","13","38","674","422","30865","1027","1365","56","300","22809","14863","7057","294","300","24","102","3777","2080","12022","424","633","13","152","7827","3515","12301","369","509","31","136","13507","6478","2259","69","90","2","30","11","5","14115","402","661","29","128","2666","1022","14978","567","657","31","190","98","50","7969","379","464","18","121","1594","412","3028","96","291","10","32","0","0","2509","73","139","4","33","0","0"
"2020-11-03","446854","14741","18874","886","446854","461014","199215","21630","850","825","39","204","2881","1700","17126","623","848","31","224","9187","3490","12643","440","522","18","150","1120","357","2762","99","61","4","55","4","1","627","15","28","0","5","9","0","3710","92","158","13","64","73","18","1792","45","69","0","9","6479","2988","1969","39","44","2","15","681","178","8354","287","392","12","74","11853","5623","14200","421","456","13","102","12809","6074","922","20","42","2","9","29","6","6503","168","375","9","52","4750","2740","14567","458","531","27","202","40379","16368","548","13","12","0","2","0","0","4311","69","132","0","18","7347","3627","19345","737","882","53","249","16911","8498","6108","228","242","12","53","27872","12496","6003","272","218","16","81","1276","570","10509","320","393","18","85","1447","647","61540","2047","2505","92","579","20675","9720","19694","674","708","79","340","97822","38808","21551","525","977","63","209","19895","7345","4135","127","147","17","56","15","5","2139","58","93","5","20","7","2","13146","451","678","14","150","49298","19878","18560","500","600","20","113","3395","1526","18216","619","817","33","158","8694","3297","11823","518","487","23","131","45699","19050","11937","247","404","34","111","17039","5221","2859","55","92","12","38","679","423","30947","1038","1369","56","302","22901","14886","7100","298","303","24","102","3850","2109","12071","425","637","13","153","7827","3515","12409","369","511","33","138","13711","6553","2272","69","90","2","30","10","5","14189","404","667","29","129","2697","1029","15052","571","660","34","194","98","50","8020","381","468","18","121","1595","412","3054","96","292","12","34","0","0","2511","73","139","4","33","0","0"
"2020-11-04","448583","14892","18994","880","448583","463535","199843","21718","857","831","39","205","2892","1705","17170","630","852","31","224","9277","3499","12700","441","523","18","151","1131","357","2775","99","62","5","56","4","1","629","15","29","0","5","9","0","3721","92","159","15","66","73","18","1792","45","69","0","9","6533","2995","1986","39","44","2","15","702","181","8394","293","392","12","74","11916","5648","14275","425","460","12","102","12944","6096","928","20","42","2","9","29","6","6549","169","378","9","52","4793","2769","14612","460","537","27","202","40532","16406","548","14","13","0","2","0","0","4341","70","132","1","19","7412","3655","19422","745","886","52","249","16992","8513","6134","233","240","12","53","27944","12511","6034","276","222","16","81","1286","574","10563","325","398","18","85","1461","651","61708","2070","2519","91","580","20765","9737","19789","685","716","78","342","98305","38926","21626","528","985","63","210","20080","7387","4156","128","149","17","56","15","5","2157","58","94","5","20","7","2","13217","462","685","15","151","49629","19950","18650","505","603","20","113","3447","1537","18310","622","824","33","158","8796","3333","11866","523","490","23","131","45774","19098","12003","250","408","34","111","17197","5228","2865","55","92","12","38","688","429","31014","1043","1378","54","303","22949","14901","7120","299","303","23","102","3861","2110","12099","427","640","13","153","7838","3525","12453","373","514","32","139","13816","6588","2279","70","90","2","30","10","5","14232","409","670","27","129","2735","1035","15095","581","662","34","195","98","50","8050","385","470","18","121","1595","412","3085","98","294","11","34","0","0","2518","73","139","4","33","0","0"
"2020-11-06","452292","15051","19149","885","452292","469363","201527","21882","864","837","39","206","2920","1723","17245","637","856","30","225","9413","3512","12816","452","524","19","154","1144","361","2795","103","61","5","58","4","1","632","15","29","0","5","9","0","3769","95","162","16","68","73","18","1811","46","69","0","9","6669","3027","2007","40","45","3","16","736","188","8474","298","399","14","76","12072","5703","14365","435","467","12","102","13103","6151","944","21","45","2","10","29","6","6607","173","385","9","52","4871","2793","14728","468","539","25","206","40822","16472","550","14","13","0","2","0","0","4382","71","132","1","19","7550","3710","19578","749","888","51","251","17226","8570","6192","238","240","12","55","28289","12624","6099","279","222","16","82","1343","590","10665","332","399","19","86","1479","655","62074","2085","2541","94","586","21011","9774","19949","691","722","76","345","99457","39225","21784","534","992","65","213","20613","7468","4187","131","151","14","56","15","5","2187","58","95","5","20","7","2","13416","468","689","15","151","50193","20143","18853","509","611","18","115","3525","1551","18485","626","830","34","160","8929","3381","11974","526","491","23","131","46136","19209","12111","254","410","35","113","17337","5291","2889","55","93","12","38","691","429","31247","1053","1388","56","307","23236","15041","7161","302","305","24","103","3924","2135","12205","429","646","14","155","7867","3545","12574","375","521","32","139","14152","6702","2291","70","92","2","30","10","5","14360","411","676","28","130","2813","1055","15197","583","665","35","197","98","50","8142","389","474","17","122","1597","412","3132","98","303","10","34","0","0","2533","74","142","3","33","0","0"
"2020-11-07","453449","15098","19203","886","453449","471499","202055","21925","867","838","40","207","2937","1731","17272","641","857","30","225","9480","3516","12852","453","528","18","154","1153","364","2804","103","62","5","58","4","1","634","15","29","0","5","9","0","3779","95","163","16","68","73","18","1816","46","69","0","9","6730","3037","2032","40","45","3","16","766","197","8505","302","400","14","76","12158","5735","14388","436","468","12","102","13177","6154","949","21","45","2","10","29","6","6615","173","387","9","52","4871","2793","14755","471","540","25","208","40958","16496","551","14","13","0","2","0","0","4396","72","133","1","19","7585","3730","19613","751","889","51","252","17300","8603","6213","239","242","12","55","28435","12681","6124","280","222","16","82","1343","590","10698","333","401","18","86","1512","657","62207","2088","2547","94","586","21116","9801","20035","692","725","77","346","99902","39335","21821","531","998","66","213","20762","7499","4207","132","151","14","56","15","5","2189","58","95","5","20","7","2","13445","469","689","15","151","50466","20168","18921","509","613","18","115","3611","1571","18523","629","834","33","160","8945","3388","12004","527","492","23","131","46175","19216","12141","255","412","35","113","17369","5291","2898","55","93","12","38","692","429","31325","1059","1397","56","307","23305","15088","7172","303","307","24","103","3940","2140","12236","430","646","14","155","7882","3545","12619","375","522","32","139","14274","6746","2296","70","92","2","30","10","5","14395","415","676","28","130","2813","1055","15241","585","664","35","197","98","50","8174","391","475","17","123","1597","412","3143","99","303","10","34","0","0","2536","74","141","4","33","0","0"
"2020-11-08","454025","15133","19223","886","454025","472496","202270","21977","868","838","40","207","2967","1743","17282","644","857","30","225","9483","3516","12860","453","530","18","154","1153","364","2824","104","62","5","58","4","1","634","15","30","0","5","9","0","3788","95","164","17","69","73","18","1819","46","69","0","9","6768","3042","2035","40","45","3","16","766","197","8513","302","401","14","76","12167","5737","14413","437","468","12","102","13179","6154","950","22","45","2","10","29","6","6628","173","388","9","52","4872","2793","14773","471","542","25","208","41012","16505","552","14","13","0","2","0","0","4398","72","133","1","19","7594","3731","19626","752","889","51","252","17343","8608","6224","240","242","12","55","28529","12710","6129","280","222","16","82","1343","590","10710","336","401","18","86","1512","657","62276","2091","2548","94","587","21145","9805","20077","693","727","79","349","100189","39403","21837","531","998","66","213","20906","7524","4214","133","151","14","56","15","5","2192","58","95","5","20","7","2","13459","470","693","15","151","50522","20171","18967","510","613","18","115","3644","1582","18534","635","833","32","160","8971","3391","12021","528","493","23","131","46228","19229","12180","256","413","35","113","17401","5291","2903","56","93","12","39","697","434","31335","1061","1398","55","307","23305","15088","7188","304","309","24","103","3968","2155","12253","430","646","14","155","7900","3549","12626","376","523","32","139","14277","6747","2297","70","92","2","30","10","5","14411","416","676","28","130","2813","1055","15252","586","664","35","197","98","50","8182","391","475","17","123","1597","412","3145","100","303","9","34","0","0","2541","74","141","4","33","0","0"
"2020-11-09","455535","15199","19290","884","455535","474746","202918","22049","871","841","40","208","2974","1745","17323","647","859","31","228","9536","3526","12907","457","532","17","155","1153","364","2829","104","62","5","58","4","1","634","15","30","0","5","9","0","3811","95","166","16","69","73","18","1823","46","69","0","9","6788","3049","2043","41","45","3","16","775","197","8534","304","403","15","77","12204","5747","14479","438","471","12","102","13397","6213","952","22","45","2","10","29","6","6682","174","391","9","53","4957","2821","14814","472","546","27","211","41169","16535","554","14","13","0","2","0","0","4445","72","133","1","19","7692","3806","19673","756","892","51","252","17408","8616","6244","241","245","12","55","28753","12789","6157","281","221","15","82","1353","591","10747","338","401","19","87","1522","661","62428","2094","2556","95","588","21224","9820","20110","698","731","79","351","100376","39431","21915","536","999","64","213","21025","7551","4251","135","152","14","56","15","5","2200","59","94","5","20","7","2","13510","472","694","14","151","50642","20201","19049","516","614","17","116","3647","1584","18637","637","836","31","160","9037","3411","12053","532","494","22","131","46458","19286","12218","257","414","34","113","17420","5306","2908","56","94","12","39","701","437","31406","1064","1408","56","309","23419","15137","7215","304","310","24","103","3998","2162","12284","431","647","14","155","7941","3562","12705","376","524","33","140","14481","6810","2299","72","92","2","30","10","5","14449","416","678","29","131","2854","1061","15288","589","665","34","197","98","50","8210","392","475","17","123","1597","412","3157","101","307","9","34","0","0","2543","74","141","4","33","0","0"
